Generation 6

New highest fitness: 6.092985886466 (species 11)
Population average fitness: 60.284099365079
Population average modified fitness: 1.5675395010012
Mean adjusted fitness: 0.97897175561949
Species 1 sum adjusted fitnesses: 2.2696210473551
Species 6 sum adjusted fitnesses: 1.8464140315701
Species 10 sum adjusted fitnesses: 1.0054286047764
Species 11 sum adjusted fitnesses: 3.8260874750218
Species 13 sum adjusted fitnesses: 2.6924942743045
Species 24 sum adjusted fitnesses: 2.692469549179
Species 32 sum adjusted fitnesses: 2.1299187539788
Species 44 sum adjusted fitnesses: 2.692564612062
Species 46 sum adjusted fitnesses: 2.6925016028741
Species 58 sum adjusted fitnesses: 1.0054286047764
Species 62 sum adjusted fitnesses: 2.1303122758511
Species 69 sum adjusted fitnesses: 1
Species 70 sum adjusted fitnesses: 1
Species 71 sum adjusted fitnesses: 1.8464140315701
Species 72 sum adjusted fitnesses: 1
Species 73 sum adjusted fitnesses: 1
Species 74 sum adjusted fitnesses: 1
Species 75 sum adjusted fitnesses: 1
Species 76 sum adjusted fitnesses: 1.0054287992268
Species 77 sum adjusted fitnesses: 1
Species 78 sum adjusted fitnesses: 1
Species 79 sum adjusted fitnesses: 1
Species 80 sum adjusted fitnesses: 1
Species 81 sum adjusted fitnesses: 1
Species 83 sum adjusted fitnesses: 1
Species 84 sum adjusted fitnesses: 1.8490122886664
Species 85 sum adjusted fitnesses: 1
Species 86 sum adjusted fitnesses: 1
Species 87 sum adjusted fitnesses: 1
Species 88 sum adjusted fitnesses: 1
Species 89 sum adjusted fitnesses: 1.0054291017052
Species 90 sum adjusted fitnesses: 1
Species 91 sum adjusted fitnesses: 1
Species 92 sum adjusted fitnesses: 1.005428626382
Species 93 sum adjusted fitnesses: 1
Species 94 sum adjusted fitnesses: 1
Species 95 sum adjusted fitnesses: 1
Species 96 sum adjusted fitnesses: 1
Species 97 sum adjusted fitnesses: 1
Species 98 sum adjusted fitnesses: 1
Species 99 sum adjusted fitnesses: 1.8461609204815
Species 100 sum adjusted fitnesses: 1
Species 101 sum adjusted fitnesses: 1
Species 102 sum adjusted fitnesses: 2.6923958386999
Species 103 sum adjusted fitnesses: 2.6923435367268
Species 104 sum adjusted fitnesses: 1
Species 105 sum adjusted fitnesses: 1
Species 106 sum adjusted fitnesses: 1
Species 107 sum adjusted fitnesses: 1
Species 108 sum adjusted fitnesses: 2.6928280631402
Species 109 sum adjusted fitnesses: 1
Species 110 sum adjusted fitnesses: 1.0054286047764
Species 111 sum adjusted fitnesses: 1
Species 112 sum adjusted fitnesses: 1
Species 113 sum adjusted fitnesses: 1
Species 114 sum adjusted fitnesses: 1
Species 115 sum adjusted fitnesses: 1
Species 116 sum adjusted fitnesses: 1
Species 117 sum adjusted fitnesses: 1
Species 118 sum adjusted fitnesses: 1.005428626382
Species 119 sum adjusted fitnesses: 1
Species 120 sum adjusted fitnesses: 1
Species 121 sum adjusted fitnesses: 1
Species 122 sum adjusted fitnesses: 1
Species 123 sum adjusted fitnesses: 2.1285520420934
Species 124 sum adjusted fitnesses: 1
Species 125 sum adjusted fitnesses: 1
Species 126 sum adjusted fitnesses: 1
Species 127 sum adjusted fitnesses: 1
Species 128 sum adjusted fitnesses: 1
Species 129 sum adjusted fitnesses: 1.0054286047764
Species 130 sum adjusted fitnesses: 1
Species 131 sum adjusted fitnesses: 1
Species 132 sum adjusted fitnesses: 1
Species 133 sum adjusted fitnesses: 1
Species 134 sum adjusted fitnesses: 1
Species 135 sum adjusted fitnesses: 1
Species 136 sum adjusted fitnesses: 1
Species 137 sum adjusted fitnesses: 1
Species 138 sum adjusted fitnesses: 1
Species 139 sum adjusted fitnesses: 1.0054290152827
Species 140 sum adjusted fitnesses: 1
Species 141 sum adjusted fitnesses: 1.0054286047764
Species 142 sum adjusted fitnesses: 1
Species 143 sum adjusted fitnesses: 1
Species 144 sum adjusted fitnesses: 2.1281655387256
Species 145 sum adjusted fitnesses: 1
Species 146 sum adjusted fitnesses: 1
Species 147 sum adjusted fitnesses: 1
Species 148 sum adjusted fitnesses: 2.1285027409256
Species 149 sum adjusted fitnesses: 1
