Generation 24

New highest fitness: 6.2614386401655 (species 11)
Population average fitness: 145.45924761905
Population average modified fitness: 2.4410635637571
Mean adjusted fitness: 0.9530574077551
Species 10 sum adjusted fitnesses: 1.0054287128044
Species 11 sum adjusted fitnesses: 5.293199170399
Species 13 sum adjusted fitnesses: 2.6925542550786
Species 44 sum adjusted fitnesses: 2.1301227707238
Species 46 sum adjusted fitnesses: 2.692722575461
Species 62 sum adjusted fitnesses: 1.0054289936771
Species 92 sum adjusted fitnesses: 2.691952808339
Species 99 sum adjusted fitnesses: 2.6922620207454
Species 102 sum adjusted fitnesses: 2.6925257889429
Species 103 sum adjusted fitnesses: 2.6923435367268
Species 108 sum adjusted fitnesses: 3.9835018564482
Species 110 sum adjusted fitnesses: 2.6928280631402
Species 115 sum adjusted fitnesses: 1
Species 116 sum adjusted fitnesses: 1
Species 117 sum adjusted fitnesses: 1
Species 118 sum adjusted fitnesses: 1
Species 119 sum adjusted fitnesses: 1
Species 120 sum adjusted fitnesses: 1
Species 123 sum adjusted fitnesses: 4.5266782107952
Species 125 sum adjusted fitnesses: 1.00542873441
Species 129 sum adjusted fitnesses: 2.6923955494163
Species 138 sum adjusted fitnesses: 1
Species 139 sum adjusted fitnesses: 2.6923330070276
Species 141 sum adjusted fitnesses: 2.6927011659593
Species 144 sum adjusted fitnesses: 2.6922483080883
Species 145 sum adjusted fitnesses: 1.8462031843224
Species 147 sum adjusted fitnesses: 1.0054291017052
Species 148 sum adjusted fitnesses: 2.6927329718338
Species 150 sum adjusted fitnesses: 2.6924937359062
Species 151 sum adjusted fitnesses: 2.1303617282581
Species 154 sum adjusted fitnesses: 2.6920583237119
Species 155 sum adjusted fitnesses: 2.6924799058366
Species 161 sum adjusted fitnesses: 1
Species 163 sum adjusted fitnesses: 1.0054286695932
Species 165 sum adjusted fitnesses: 1
Species 167 sum adjusted fitnesses: 2.1300805553833
Species 169 sum adjusted fitnesses: 1
Species 171 sum adjusted fitnesses: 1
Species 172 sum adjusted fitnesses: 2.6925747955035
Species 173 sum adjusted fitnesses: 1
Species 177 sum adjusted fitnesses: 2.6928280631402
Species 178 sum adjusted fitnesses: 1.8462771275393
Species 179 sum adjusted fitnesses: 1
Species 181 sum adjusted fitnesses: 1
Species 183 sum adjusted fitnesses: 2.6928280631402
Species 185 sum adjusted fitnesses: 1.8461975432813
Species 187 sum adjusted fitnesses: 2.6925437245553
Species 189 sum adjusted fitnesses: 1
Species 191 sum adjusted fitnesses: 1
Species 192 sum adjusted fitnesses: 1
Species 193 sum adjusted fitnesses: 2.6927225562151
Species 195 sum adjusted fitnesses: 1
Species 197 sum adjusted fitnesses: 1
Species 199 sum adjusted fitnesses: 1
Species 201 sum adjusted fitnesses: 2.6918265308486
Species 203 sum adjusted fitnesses: 1
Species 204 sum adjusted fitnesses: 2.69220578606
Species 205 sum adjusted fitnesses: 1.005428626382
Species 207 sum adjusted fitnesses: 1
Species 209 sum adjusted fitnesses: 1
Species 212 sum adjusted fitnesses: 2.1283408821357
Species 213 sum adjusted fitnesses: 1.8491283771695
Species 214 sum adjusted fitnesses: 1.0054286047764
Species 215 sum adjusted fitnesses: 3.432088694684
Species 218 sum adjusted fitnesses: 3.2214945878175
Species 220 sum adjusted fitnesses: 1
Species 223 sum adjusted fitnesses: 1
Species 226 sum adjusted fitnesses: 2.6928280631402
Species 227 sum adjusted fitnesses: 1
Species 230 sum adjusted fitnesses: 2.6924867726265
Species 231 sum adjusted fitnesses: 1.0054286047764
Species 233 sum adjusted fitnesses: 2.1283344019161
Species 234 sum adjusted fitnesses: 2.6925323840379
Species 236 sum adjusted fitnesses: 2.692227281386
Species 237 sum adjusted fitnesses: 2.6925959725564
Species 247 sum adjusted fitnesses: 2.6925016028741
Species 248 sum adjusted fitnesses: 2.6927471315226
Species 249 sum adjusted fitnesses: 2.6925568010413
Species 251 sum adjusted fitnesses: 2.6925016028741
Species 252 sum adjusted fitnesses: 2.6928280631402
Species 253 sum adjusted fitnesses: 1
Species 254 sum adjusted fitnesses: 3.2541100721673
Species 255 sum adjusted fitnesses: 2.6923218988182
Species 257 sum adjusted fitnesses: 1.0054289504659
Species 258 sum adjusted fitnesses: 2.6927329909559
Species 262 sum adjusted fitnesses: 2.1285520420934
Species 263 sum adjusted fitnesses: 2.6923435367268
Species 264 sum adjusted fitnesses: 2.6927329909559
Species 265 sum adjusted fitnesses: 2.692564612062
Species 266 sum adjusted fitnesses: 1.8464140315701
Species 267 sum adjusted fitnesses: 4.5266782107952
Species 268 sum adjusted fitnesses: 2.6921958645357
Species 269 sum adjusted fitnesses: 1
Species 270 sum adjusted fitnesses: 1
Staleness: 1
Species 10 size: 1 -> 1
Species 11 size: 6 -> 7
Species 13 size: 3 -> 3
Species 44 size: 3 -> 2
Species 46 size: 2 -> 3
Species 62 size: 1 -> 1
Species 92 size: 3 -> 3
Species 99 size: 3 -> 3
Species 102 size: 3 -> 3
Species 103 size: 1 -> 3
Species 108 size: 4 -> 4
Species 110 size: 3 -> 3
Species 115 size: 1 -> 1
Species 116 size: 1 -> 1
Species 117 size: 1 -> 1
Species 118 size: 1 -> 1
Species 119 size: 1 -> 1
Species 120 size: 1 -> 1
Species 123 size: 3 -> 5
Species 125 size: 1 -> 1
Species 129 size: 3 -> 3
Species 138 size: 1 -> 0
Species 139 size: 3 -> 3
Species 141 size: 3 -> 3
Species 144 size: 2 -> 3
Species 145 size: 2 -> 2
Species 147 size: 1 -> 1
Species 148 size: 3 -> 3
Species 150 size: 3 -> 3
Species 151 size: 3 -> 2
Species 154 size: 3 -> 3
Species 155 size: 3 -> 3
Species 161 size: 1 -> 1
Species 163 size: 1 -> 1
Species 165 size: 1 -> 1
Species 167 size: 3 -> 2
Species 169 size: 1 -> 1
Species 171 size: 1 -> 1
Species 172 size: 3 -> 3
Species 173 size: 1 -> 1
Species 177 size: 1 -> 3
Species 178 size: 2 -> 2
Species 179 size: 1 -> 1
Species 181 size: 1 -> 1
Species 183 size: 3 -> 3
Species 185 size: 2 -> 2
Species 187 size: 3 -> 3
Species 189 size: 1 -> 1
Species 191 size: 1 -> 1
Species 192 size: 1 -> 0
Species 193 size: 3 -> 3
Species 195 size: 1 -> 1
Species 197 size: 1 -> 1
Species 199 size: 1 -> 1
Species 201 size: 3 -> 3
Species 203 size: 1 -> 1
Species 204 size: 3 -> 3
Species 205 size: 1 -> 1
Species 207 size: 1 -> 1
Species 209 size: 1 -> 1
Species 212 size: 3 -> 2
Species 213 size: 2 -> 2
Species 214 size: 1 -> 1
Species 215 size: 3 -> 4
Species 218 size: 4 -> 3
Species 220 size: 2 -> 0
